,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
221,0.136,-0.036,-0.124,0.041,0.16,0.787,0.31,0.184,-0.687
222,0.129,-0.087,-0.093,0.054,0.174,0.805,0.313,0.187,-0.688
223,0.126,-0.109,-0.077,0.081,0.171,0.86,0.328,0.177,-0.703
224,0.163,-0.08,-0.084,0.089,0.185,0.879,0.319,0.165,-0.696
225,0.228,-0.045,-0.102,0.087,0.197,0.885,0.333,0.195,-0.699
226,0.263,-0.035,-0.085,0.088,0.186,0.927,0.322,0.18,-0.7
227,0.296,-0.007,-0.095,0.083,0.167,0.955,0.327,0.172,-0.691
228,0.298,-0.017,-0.068,0.072,0.146,0.958,0.327,0.172,-0.691
229,0.268,-0.031,-0.044,0.063,0.117,0.977,0.331,0.159,-0.705
230,0.245,-0.024,-0.044,0.051,0.107,0.972,0.327,0.166,-0.7
231,0.231,-0.015,-0.048,0.037,0.121,0.947,0.303,0.162,-0.705
232,0.254,0.012,-0.078,0.023,0.132,0.925,0.319,0.145,-0.696
233,0.303,0.007,-0.066,0.001,0.138,0.9,0.315,0.166,-0.697
234,0.313,-0.066,-0.003,0.011,0.128,0.925,0.316,0.163,-0.693
235,0.303,-0.119,0.023,0.035,0.106,0.988,0.316,0.132,-0.691
236,0.321,-0.065,0.002,0.043,0.083,1.033,0.31,0.133,-0.696
237,0.399,-0.016,-0.01,0.04,0.074,1.036,0.313,0.139,-0.691
238,0.493,-0.028,0.035,0.04,0.074,1.036,0.312,0.144,-0.712
