,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
196,-1.2,-3.4,1.4,-0.026,-0.025,1.035,-0.192,-0.025,-1.092
197,-1.2,-3.4,1.1,-0.026,-0.027,1.034,-0.181,-0.024,-1.089
198,-1.3,-3.4,0.7,-0.024,0.016,1.037,-0.186,-0.027,-1.092
199,-1.3,-3.6,0.0,-0.027,-0.003,1.038,-0.187,-0.019,-1.081
200,-1.3,-3.3,1.2,-0.026,-0.065,1.036,-0.181,-0.021,-1.092
201,-1.1,-3.4,1.0,-0.025,-0.026,1.037,-0.192,-0.03,-1.087
202,-1.1,-3.5,1.1,-0.025,-0.026,1.039,-0.183,-0.018,-1.084
203,-1.2,-3.4,1.1,-0.025,-0.028,1.039,-0.186,-0.024,-1.087
204,-1.3,-3.4,0.9,-0.028,-0.022,1.038,-0.189,-0.021,-1.083
205,-1.1,-3.5,1.1,-0.025,-0.029,1.039,-0.193,-0.022,-1.093
206,-1.3,-3.4,0.9,-0.023,-0.028,1.039,-0.184,-0.025,-1.089
207,-1.2,-3.4,1.0,-0.028,-0.019,1.038,-0.184,-0.027,-1.084
208,-1.3,-3.3,1.1,-0.027,-0.035,1.038,-0.186,-0.025,-1.084
209,-1.0,-3.6,1.5,-0.026,-0.02,1.039,-0.181,-0.028,-1.078
210,-1.1,-3.4,2.3,-0.024,-0.03,1.039,-0.184,-0.021,-1.083
211,-1.3,-3.4,1.2,-0.027,-0.025,1.04,-0.192,-0.021,-1.081
212,-1.4,-3.4,1.4,-0.024,-0.026,1.045,-0.181,-0.012,-1.089
213,-1.2,-3.3,1.0,-0.023,-0.035,1.036,-0.19,-0.016,-1.083
214,-1.1,-3.3,0.9,-0.034,-0.114,1.038,-0.181,-0.025,-1.084
215,-3.5,-0.4,5.1,-0.034,-0.023,1.047,-0.186,-0.03,-1.086
216,-1.5,-3.1,6.4,-0.035,-0.167,1.045,-0.193,-0.024,-1.078
217,-1.4,-3.2,3.5,-0.025,-0.011,1.041,-0.18,-0.021,-1.089
218,-1.5,-3.2,0.9,-0.026,-0.03,1.039,-0.189,-0.024,-1.093
219,-1.4,-3.1,1.1,-0.028,-0.018,1.041,-0.181,-0.037,-1.089
220,-1.3,-3.2,0.9,-0.024,-0.032,1.041,-0.192,-0.03,-1.093
221,-1.2,-3.2,2.0,-0.027,-0.017,1.039,-0.186,-0.022,-1.083
222,-1.3,-3.2,1.3,-0.028,-0.024,1.039,-0.189,-0.022,-1.087
223,-1.4,-3.2,0.9,-0.024,-0.03,1.04,-0.181,-0.025,-1.08
224,-1.3,-3.2,0.8,-0.026,-0.019,1.04,-0.175,-0.028,-1.084
225,-1.4,-3.2,1.2,-0.026,-0.029,1.041,-0.184,-0.03,-1.077
226,-1.4,-3.7,12.3,-0.026,0.003,1.043,-0.181,-0.024,-1.092
227,-1.3,-3.2,2.9,-0.023,-0.024,1.039,-0.189,-0.031,-1.086
228,-1.4,-3.1,1.5,-0.026,-0.027,1.04,-0.175,-0.024,-1.08
229,-1.4,-3.1,0.9,-0.027,-0.022,1.041,-0.181,-0.024,-1.084
230,-1.5,-3.1,-3.0,-0.024,-0.088,1.039,-0.186,-0.027,-1.086
231,-1.5,-2.7,-8.1,-0.026,-0.017,1.041,-0.184,-0.03,-1.089
232,-1.4,-3.2,0.7,-0.026,-0.029,1.041,-0.192,-0.022,-1.083
233,-1.5,-3.2,1.1,-0.028,-0.022,1.042,-0.181,-0.033,-1.08
234,-1.4,-3.3,1.1,-0.024,-0.025,1.04,-0.19,-0.033,-1.093
235,-1.4,-3.2,1.0,-0.026,-0.025,1.042,-0.184,-0.027,-1.083
236,-1.5,-3.2,1.1,-0.027,-0.022,1.039,-0.19,-0.025,-1.084
237,-1.4,-3.1,0.9,-0.025,-0.029,1.041,-0.177,-0.028,-1.09
238,-1.4,-3.1,0.8,-0.024,-0.023,1.04,-0.19,-0.034,-1.084
239,-1.2,-3.2,0.3,-0.026,-0.026,1.041,-0.19,-0.028,-1.086
240,-0.9,-3.2,0.2,-0.027,-0.019,1.042,-0.186,-0.019,-1.084
241,-1.6,-3.0,0.9,-0.025,-0.024,1.041,-0.183,-0.03,-1.081
242,-1.8,-3.0,1.5,-0.025,-0.028,1.039,-0.186,-0.025,-1.078
243,-1.4,-2.9,0.4,-0.027,-0.023,1.041,-0.187,-0.028,-1.089
244,-1.3,-3.0,0.7,-0.025,-0.028,1.04,-0.181,-0.03,-1.083
245,-1.2,-3.0,0.1,-0.024,-0.03,1.041,-0.189,-0.036,-1.089
246,-1.7,-3.0,1.2,-0.025,-0.025,1.04,-0.183,-0.031,-1.089
247,-1.6,-3.0,1.4,-0.028,-0.024,1.039,-0.184,-0.022,-1.086
248,-1.6,-3.0,1.2,-0.026,-0.022,1.04,-0.183,-0.024,-1.084
249,-1.6,-2.9,1.0,-0.025,-0.027,1.04,-0.186,-0.03,-1.087
250,-1.5,-3.0,0.8,-0.027,-0.022,1.04,-0.187,-0.015,-1.084
251,-1.3,-3.0,0.8,-0.025,-0.026,1.042,-0.187,-0.027,-1.077
252,-1.4,-3.0,1.1,-0.025,-0.023,1.04,-0.178,-0.031,-1.086
253,-1.6,-3.0,1.3,-0.025,-0.025,1.04,-0.184,-0.028,-1.087
254,-1.6,-3.0,1.3,-0.026,-0.027,1.039,-0.186,-0.025,-1.08
255,-1.4,-3.0,0.9,-0.023,-0.023,1.039,-0.184,-0.027,-1.081
256,-1.6,-3.0,1.1,-0.025,-0.027,1.04,-0.186,-0.033,-1.087
257,-1.6,-3.0,1.3,-0.026,-0.023,1.041,-0.184,-0.03,-1.084
258,-1.5,-3.0,1.1,-0.026,-0.025,1.041,-0.189,-0.024,-1.081
259,-1.5,-3.0,0.9,-0.024,-0.027,1.039,-0.189,-0.034,-1.086
260,-1.4,-3.0,0.8,-0.027,-0.023,1.041,-0.187,-0.025,-1.089
261,-1.5,-3.0,0.9,-0.025,-0.027,1.04,-0.184,-0.03,-1.077
262,-1.6,-3.0,1.0,-0.025,-0.022,1.041,-0.178,-0.028,-1.092
263,-1.4,-3.0,0.9,-0.024,-0.027,1.039,-0.183,-0.022,-1.089
264,-1.5,-3.0,1.0,-0.028,-0.026,1.04,-0.175,-0.03,-1.08
265,-1.4,-3.0,1.0,-0.025,-0.024,1.041,-0.187,-0.025,-1.087
266,-1.6,-3.0,1.1,-0.024,-0.026,1.041,-0.192,-0.024,-1.083
267,-1.5,-3.0,1.0,-0.026,-0.022,1.041,-0.186,-0.033,-1.08
268,-1.6,-3.0,1.1,-0.028,-0.026,1.04,-0.195,-0.027,-1.084
269,-1.6,-3.0,1.0,-0.023,-0.026,1.04,-0.186,-0.021,-1.086
270,-1.5,-3.0,1.0,-0.025,-0.024,1.041,-0.181,-0.024,-1.08
271,-1.5,-3.1,1.1,-0.027,-0.026,1.041,-0.177,-0.031,-1.08
272,-1.6,-3.0,1.2,-0.025,-0.024,1.039,-0.177,-0.028,-1.087
273,-1.5,-3.0,1.1,-0.023,-0.025,1.039,-0.175,-0.025,-1.089
274,-1.6,-3.0,1.1,-0.025,-0.026,1.04,-0.181,-0.031,-1.084
275,-1.4,-3.0,0.7,-0.026,-0.025,1.041,-0.192,-0.021,-1.077
276,-1.5,-3.0,0.9,-0.023,-0.025,1.04,-0.184,-0.024,-1.084
277,-1.4,-3.0,0.9,-0.025,-0.024,1.039,-0.186,-0.016,-1.081
278,-1.5,-3.0,1.0,-0.027,-0.026,1.041,-0.184,-0.028,-1.092
279,-1.5,-3.0,1.0,-0.027,-0.024,1.04,-0.193,-0.021,-1.077
280,-1.5,-3.0,1.1,-0.025,-0.026,1.039,-0.192,-0.024,-1.08
281,-1.5,-3.0,1.1,-0.027,-0.024,1.038,-0.19,-0.027,-1.075
282,-1.5,-3.0,1.0,-0.026,-0.026,1.038,-0.181,-0.025,-1.087
283,-1.5,-3.1,0.9,-0.025,-0.024,1.039,-0.181,-0.024,-1.087
284,-1.5,-3.1,1.0,-0.025,-0.025,1.039,-0.184,-0.028,-1.081
285,-1.4,-3.1,0.9,-0.025,-0.025,1.038,-0.187,-0.022,-1.087
286,-1.4,-3.1,1.0,-0.026,-0.024,1.038,-0.181,-0.027,-1.087
287,-1.4,-3.1,0.9,-0.026,-0.026,1.038,-0.19,-0.024,-1.092
288,-1.5,-3.1,1.0,-0.024,-0.025,1.039,-0.187,-0.019,-1.084
289,-1.6,-3.1,1.1,-0.026,-0.025,1.038,-0.183,-0.022,-1.08
290,-1.3,-3.1,0.9,-0.025,-0.024,1.037,-0.18,-0.024,-1.081
291,-1.6,-3.1,1.2,-0.025,-0.026,1.038,-0.187,-0.03,-1.075
292,-1.5,-3.1,1.1,-0.027,-0.025,1.038,-0.183,-0.028,-1.08
293,-1.5,-3.1,1.0,-0.025,-0.024,1.036,-0.181,-0.024,-1.08
294,-1.5,-3.1,1.1,-0.026,-0.024,1.035,-0.181,-0.021,-1.086
295,-1.5,-3.1,1.0,-0.025,-0.025,1.035,-0.184,-0.018,-1.092
296,-1.4,-3.1,0.9,-0.027,-0.024,1.035,-0.193,-0.028,-1.084
297,-1.5,-3.1,1.1,-0.025,-0.025,1.035,-0.186,-0.022,-1.084
298,-1.5,-3.1,1.1,-0.025,-0.025,1.036,-0.195,-0.034,-1.08
299,-1.4,-3.0,1.0,-0.025,-0.026,1.035,-0.186,-0.022,-1.072
300,-1.5,-3.2,1.1,-0.027,-0.024,1.036,-0.186,-0.027,-1.081
301,-1.5,-3.1,1.0,-0.024,-0.024,1.034,-0.187,-0.019,-1.075
302,-1.6,-3.1,1.2,-0.026,-0.024,1.035,-0.189,-0.027,-1.092
303,-1.5,-3.0,1.0,-0.025,-0.025,1.035,-0.186,-0.036,-1.092
