,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
287,0.01,0.013,-0.092,-0.012,-0.01,999.048,0.531,0.21,0.12
288,0.001,-0.002,-0.058,-0.012,-0.01,999.048,0.532,0.226,0.142
289,0.003,0.0,-0.014,0.003,-0.029,999.008,0.532,0.226,0.142
290,0.002,0.0,-0.025,-0.015,-0.021,998.994,0.52,0.225,0.142
291,0.002,0.0,-0.063,-0.015,-0.019,998.999,0.526,0.219,0.135
292,0.002,0.0,-0.052,-0.007,-0.014,998.99,0.513,0.226,0.136
293,0.003,-0.001,-0.019,-0.008,-0.002,998.991,0.525,0.21,0.135
294,0.002,-0.001,-0.01,-0.011,0.003,998.992,0.513,0.219,0.124
295,0.003,-0.001,-0.009,-0.009,0.002,998.993,0.522,0.211,0.141
296,0.003,-0.002,-0.009,-0.008,0.003,998.992,0.543,0.214,0.139
297,0.002,-0.002,-0.01,-0.008,0.005,998.991,0.543,0.214,0.139
298,0.002,0.0,-0.01,-0.008,0.006,998.992,0.519,0.214,0.129
299,0.002,0.0,-0.01,-0.007,0.004,998.992,0.52,0.222,0.12
300,0.003,0.0,-0.01,-0.006,0.003,998.992,0.519,0.237,0.139
301,0.003,0.0,-0.01,-0.008,0.002,998.993,0.511,0.211,0.13
302,0.004,0.0,-0.009,-0.01,0.003,998.995,0.54,0.222,0.145
303,0.003,0.0,-0.009,-0.01,0.004,998.994,0.51,0.219,0.118
304,0.003,-0.001,-0.009,-0.01,0.005,998.993,0.519,0.211,0.117
305,0.003,-0.001,-0.009,-0.011,0.003,998.991,0.525,0.217,0.127
306,0.002,-0.002,-0.009,-0.01,0.001,998.989,0.525,0.217,0.127
307,0.003,-0.001,-0.009,-0.01,0.001,998.989,0.531,0.226,0.127
308,0.004,0.0,-0.009,-0.009,0.002,998.989,0.525,0.22,0.13
309,0.002,-0.002,-0.009,-0.009,0.002,998.991,0.531,0.216,0.13
310,0.003,0.002,-0.01,-0.01,0.002,998.99,0.52,0.217,0.136
311,0.001,0.001,-0.135,-0.013,0.003,998.98,0.517,0.208,0.147
312,0.003,0.001,-0.177,-0.005,-0.032,998.985,0.528,0.208,0.121
313,0.003,0.004,-0.249,0.002,-0.068,998.998,0.517,0.229,0.12
314,0.034,0.046,-0.386,0.0,-0.044,998.997,0.534,0.21,0.133
315,0.071,0.098,-0.416,0.006,-0.033,998.991,0.529,0.214,0.129
316,0.098,0.132,-0.268,0.012,-0.033,998.998,0.529,0.214,0.129
317,0.028,0.033,-0.061,0.001,-0.004,998.991,0.507,0.238,0.15
318,0.004,0.0,-0.009,-0.002,0.015,998.983,0.517,0.22,0.138
319,0.003,0.0,-0.009,0.002,0.016,998.993,0.504,0.228,0.153
320,0.004,-0.001,-0.01,0.001,0.014,998.992,0.514,0.237,0.139
321,0.004,-0.001,-0.009,0.0,0.012,998.989,0.514,0.223,0.132
322,0.003,-0.002,-0.008,0.0,0.011,998.988,0.522,0.217,0.132
323,0.002,-0.002,-0.009,0.001,0.011,998.988,0.516,0.205,0.132
324,0.002,-0.002,-0.009,0.001,0.011,998.988,0.516,0.205,0.132
325,0.002,-0.002,-0.009,0.002,0.012,998.99,0.511,0.207,0.13
326,0.002,-0.002,-0.01,0.002,0.011,998.99,0.529,0.226,0.129
327,0.002,-0.002,-0.009,0.005,0.013,998.993,0.51,0.223,0.153
328,0.005,0.002,-0.009,0.002,0.013,998.993,0.514,0.22,0.136
329,0.004,0.0,-0.009,-0.001,0.012,998.994,0.513,0.235,0.147
330,0.002,-0.001,-0.009,0.0,0.014,998.995,0.507,0.225,0.142
331,0.003,0.0,-0.009,0.004,0.012,998.991,0.504,0.228,0.138
