,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
213,-2.1,-4.5,1.3,0.006,0.014,0.010650999999999999,-0.232,0.447,-0.675
214,-1.6,-3.8,0.9,-0.009,-0.004,0.010714,-0.234,0.445,-0.664
215,2.7,-3.0,-0.7,0.0,0.007,0.010761,-0.243,0.451,-0.664
216,-0.9,-2.4,0.5,-0.02,0.005,0.010801,-0.24,0.448,-0.673
217,-3.2,-1.6,3.5,-0.01,0.0,0.010861,-0.244,0.451,-0.675
218,-8.9,1.4,6.7,-0.011,0.014,0.01089,-0.243,0.445,-0.672
219,-0.9,-4.9,-1.1,0.025,0.007,0.010951,-0.243,0.439,-0.67
220,-4.4,-3.4,4.9,0.002,-0.006,0.011011,-0.232,0.444,-0.669
221,0.0,-8.3,4.5,-0.011,0.002,0.011041,-0.234,0.459,-0.681
222,0.2,-4.4,0.2,0.018,0.02,0.011101000000000001,-0.249,0.45,-0.676
223,-3.9,-5.6,5.3,0.001,0.008,0.011160999999999999,-0.244,0.445,-0.673
224,-1.0,-3.7,1.8,0.005,0.01,0.01119,-0.253,0.442,-0.67
225,-3.8,-6.7,2.8,0.022,-0.005,0.011250999999999999,-0.25,0.445,-0.675
226,-0.3,-3.9,1.3,-0.002,-0.005,0.011311,-0.255,0.439,-0.681
227,0.3,-3.6,0.4,0.029,0.014,0.011340999999999999,-0.244,0.445,-0.679
228,-0.7,-3.9,0.0,0.002,0.007,0.011401,-0.252,0.448,-0.685
229,-0.7,-3.9,-1.1,0.033,0.014,0.011461,-0.244,0.447,-0.681
230,0.8,-4.4,-1.8,0.04,0.014,0.01149,-0.241,0.445,-0.666
231,0.0,-4.4,-1.2,0.007,0.017,0.011551,-0.247,0.451,-0.676
232,-1.5,-5.1,3.7,0.002,0.011,0.011611,-0.243,0.444,-0.669
233,-1.4,-4.9,3.2,0.001,0.0,0.011641,-0.244,0.444,-0.676
234,1.7,-3.4,-0.6,-0.002,0.025,0.011701000000000001,-0.246,0.451,-0.672
235,-0.4,-3.7,-0.1,-0.004,0.012,0.011760999999999999,-0.246,0.448,-0.684
236,-1.1,-4.6,2.6,0.001,0.012,0.011789999999999998,-0.244,0.448,-0.675
237,-2.4,-4.9,2.4,0.017,-0.002,0.011851,-0.246,0.448,-0.681
238,-0.4,-4.6,1.1,0.003,0.028,0.011911,-0.235,0.45,-0.675
239,-2.3,-4.9,0.4,0.0,0.02,0.011941,-0.238,0.447,-0.684
240,-1.6,-3.4,1.1,0.012,0.011,0.012001,-0.244,0.453,-0.675
241,-2.8,-5.1,2.5,0.01,0.023,0.012061,-0.247,0.445,-0.681
242,-2.7,-3.5,3.2,0.024,0.025,0.01209,-0.244,0.454,-0.679
