,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
267,0.002,-0.004,-0.006,-0.01,0.012,1.0,0.763,0.249,-0.553
268,0.001,-0.001,-0.007,-0.01,0.014,0.999,0.763,0.249,-0.553
269,0.002,-0.002,-0.006,-0.01,0.014,0.999,0.78,0.237,-0.559
270,0.002,-0.002,-0.005,-0.01,0.014,0.999,0.775,0.237,-0.561
271,0.002,-0.002,-0.006,-0.011,0.015,1.0,0.774,0.234,-0.544
272,0.002,-0.002,-0.006,-0.013,0.013,0.998,0.777,0.237,-0.54
273,0.002,-0.001,-0.005,-0.011,0.014,0.999,0.778,0.247,-0.553
274,0.002,0.0,-0.004,-0.007,0.015,1.0,0.78,0.238,-0.532
275,0.002,0.0,-0.005,-0.007,0.014,0.999,0.78,0.238,-0.532
276,0.002,-0.003,-0.005,-0.01,0.013,1.0,0.781,0.255,-0.541
277,0.002,-0.002,-0.006,-0.009,0.013,1.0,0.774,0.228,-0.534
278,0.002,0.0,-0.006,-0.01,0.013,1.0,0.786,0.253,-0.552
279,0.002,-0.002,-0.006,-0.011,0.014,1.0,0.771,0.24,-0.553
280,0.0,-0.004,-0.005,-0.01,0.013,0.999,0.769,0.226,-0.51
281,0.002,-0.002,-0.005,-0.01,0.012,0.999,0.792,0.25,-0.538
282,0.004,-0.001,-0.006,-0.011,0.015,1.0,0.792,0.25,-0.538
283,0.003,-0.004,-0.005,-0.009,0.016,0.999,0.783,0.241,-0.54
284,0.002,-0.003,-0.006,-0.008,0.014,0.998,0.778,0.235,-0.556
285,0.002,-0.002,-0.005,-0.01,0.013,0.998,0.772,0.244,-0.556
286,0.002,-0.002,-0.005,-0.01,0.014,1.0,0.784,0.243,-0.555
287,0.0,-0.002,-0.005,-0.01,0.014,1.0,0.783,0.237,-0.546
288,0.001,-0.003,-0.005,-0.01,0.013,1.001,0.777,0.246,-0.543
289,0.001,-0.003,-0.005,-0.01,0.012,1.002,0.777,0.246,-0.543
290,0.003,-0.002,-0.005,-0.01,0.013,1.0,0.76,0.244,-0.541
291,0.003,-0.001,-0.006,-0.011,0.014,0.998,0.775,0.234,-0.55
292,0.003,-0.001,-0.006,-0.009,0.014,0.999,0.775,0.262,-0.546
293,0.002,-0.002,-0.005,-0.009,0.016,1.0,0.774,0.244,-0.547
294,0.003,-0.002,-0.005,-0.01,0.016,1.002,0.772,0.241,-0.528
295,0.004,-0.002,-0.006,-0.01,0.014,1.0,0.771,0.267,-0.522
296,0.002,0.0,-0.007,-0.009,0.012,0.998,0.771,0.267,-0.522
297,0.002,-0.001,-0.005,-0.008,0.013,1.001,0.781,0.243,-0.553
298,0.002,0.0,-0.006,-0.008,0.013,1.001,0.789,0.232,-0.541
299,0.002,-0.003,-0.006,-0.007,0.013,0.999,0.76,0.237,-0.559
300,0.003,-0.001,-0.006,-0.009,0.013,0.999,0.771,0.238,-0.543
301,0.003,-0.001,-0.006,-0.011,0.013,0.999,0.777,0.229,-0.537
302,0.002,-0.002,-0.007,-0.013,0.013,0.998,0.787,0.238,-0.556
303,0.002,-0.002,-0.007,-0.013,0.013,0.999,0.787,0.238,-0.556
304,0.002,-0.003,-0.005,-0.013,0.014,1.0,0.781,0.259,-0.547
305,0.003,0.0,-0.006,-0.012,0.016,1.0,0.778,0.246,-0.555
306,0.002,-0.001,-0.007,-0.012,0.016,1.0,0.775,0.228,-0.57
307,0.002,0.0,-0.005,-0.011,0.016,0.999,0.789,0.243,-0.559
308,0.002,-0.002,-0.006,-0.011,0.014,1.001,0.781,0.241,-0.531
309,0.002,-0.003,-0.005,-0.011,0.013,1.003,0.762,0.243,-0.541
310,0.002,-0.003,-0.005,-0.011,0.013,1.001,0.762,0.243,-0.541
311,0.002,-0.002,-0.005,-0.01,0.013,1.001,0.769,0.256,-0.537
312,0.002,0.0,-0.007,-0.012,0.012,1.001,0.784,0.24,-0.582
313,0.002,-0.002,-0.007,-0.012,0.011,1.001,0.762,0.229,-0.552
314,0.003,-0.002,-0.006,-0.009,0.011,1.002,0.771,0.246,-0.544
315,0.004,-0.002,-0.007,-0.01,0.013,1.003,0.774,0.244,-0.541
316,0.004,-0.001,-0.007,-0.011,0.013,1.0,0.786,0.261,-0.549
317,0.002,-0.001,-0.006,-0.01,0.012,1.0,0.786,0.261,-0.549
318,0.002,-0.002,-0.006,-0.008,0.012,1.0,0.769,0.24,-0.549
