magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
774,243,-544,2,-2,-5,-9,12,1000,0:48:52
795,249,-552,3,-2,-5,-9,12,1000,0:48:52
786,243,-523,2,-2,-5,-10,12,999,0:48:52
774,223,-555,2,-2,-6,-10,13,998,0:48:52
787,240,-556,2,-2,-6,-10,15,998,0:48:52
772,249,-537,3,0,-6,-10,15,998,0:48:52
772,249,-537,2,-1,-6,-11,11,999,0:48:52
771,232,-537,2,0,-5,-13,11,1001,0:48:52
769,240,-546,2,-1,-5,-14,13,1002,0:48:52
796,228,-540,2,-1,-5,-12,12,1001,0:48:52
778,243,-543,2,-2,-7,-10,14,999,0:48:52
781,238,-555,2,-1,-7,-11,14,998,0:48:52
762,249,-528,3,-4,-6,-11,14,999,0:48:52
762,249,-528,3,-2,-6,-12,13,1000,0:48:52
786,249,-550,2,0,-6,-11,11,1000,0:48:52
762,237,-550,2,0,-7,-11,12,1000,0:48:52
796,247,-546,3,-2,-7,-11,14,1000,0:48:52
777,231,-543,2,-2,-6,-11,15,1001,0:48:52
781,246,-565,2,0,-6,-11,15,1001,0:48:53
789,243,-522,5,-1,-5,-12,13,999,0:48:53
789,243,-522,3,0,-6,-10,12,997,0:48:53
769,252,-541,2,-1,-7,-9,13,998,0:48:53
775,246,-550,2,-2,-6,-9,16,999,0:48:53
775,256,-555,2,-2,-6,-10,16,999,0:48:53
772,243,-552,2,-2,-6,-10,14,1000,0:48:53
790,225,-540,3,-2,-6,-10,12,1000,0:48:53
786,258,-526,2,-1,-6,-10,12,1001,0:48:53
786,258,-526,2,-2,-6,-13,13,1000,0:48:53
753,238,-558,2,-1,-4,-11,15,999,0:48:53
796,253,-549,3,0,-5,-9,15,999,0:48:53
784,243,-543,2,0,-6,-9,14,1000,0:48:53
766,228,-538,2,-2,-6,-10,11,998,0:48:53
781,250,-541,2,-1,-6,-11,11,999,0:48:53
768,234,-529,3,0,-6,-11,15,1001,0:48:53
768,234,-529,3,-1,-5,-9,15,999,0:48:53
769,247,-556,3,-2,-6,-9,14,998,0:48:53
777,228,-537,2,-2,-6,-9,13,999,0:48:53
772,244,-529,2,-4,-6,-10,10,1000,0:48:53
775,238,-531,2,-3,-6,-10,12,1002,0:48:53
766,249,-537,3,-1,-6,-10,12,1002,0:48:53
762,261,-534,2,-4,-6,-9,15,1001,0:48:53
784,258,-535,2,-5,-6,-8,14,999,0:48:53
784,258,-535,2,-5,-6,-9,14,999,0:48:53
756,247,-544,3,-1,-6,-11,13,1001,0:48:53
802,250,-546,2,0,-6,-11,13,1001,0:48:53
772,249,-552,2,0,-6,-10,14,1000,0:48:53
780,253,-547,2,0,-7,-12,13,999,0:48:53
780,241,-549,1,-4,-6,-10,12,1000,0:48:53
772,240,-547,2,-2,-6,-10,12,998,0:48:53
772,240,-547,3,-2,-6,-11,15,998,0:48:53
768,228,-544,2,-1,-6,-10,16,999,0:48:53
772,259,-550,2,-1,-7,-10,14,999,0:48:53
790,232,-555,2,0,-7,-11,14,999,0:48:53
787,232,-550,3,-1,-7,-12,13,999,0:48:53
766,237,-535,3,-1,-6,-10,12,999,0:48:53
766,241,-546,2,-2,-5,-10,13,999,0:48:53
766,241,-546,2,-2,-5,-13,14,999,0:48:53
